Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ENGL 4390,INTERNSHIP IN ENGLISH,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4391,ENGLISH CONFERENCE COURSE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4394,HONORS THESIS/SENIOR PROJECT,[None],[None],required
ENGL 4399,SENIOR SEMINAR,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 5191,INDEPENDENT STUDY,[None],[None],required
ENGL 5300,THE PROFESSION OF ENGLISH STUDIES,[None],[None],required
ENGL 5301,MEDIEVAL ENGLISH LITERATURE,[None],[None],required
ENGL 5302,16TH CENTURY BRITISH LITERATURE,[None],[None],required
ENGL 5303,17TH CENTURY ENGLISH LITERATURE,[None],[None],required
ENGL 5304,RESTORATION AND 18TH CENTURY BRITISH LITERATURE,[None],[None],required
ENGL 5305,ROMANTIC BRITISH LITERATURE,[None],[None],required
ENGL 5306,VICTORIAN ENGLISH LITERATURE,[None],[None],required
ENGL 5307,19TH CENTURY BRITISH LITERATURE AND CULTURE,[None],[None],required
ENGL 5308,STUDIES IN SHAKESPEARE,[None],[None],required
ENGL 5310,INTRODUCTION TO CRITICAL THEORY,[None],[None],required
ENGL 5311,FOUNDATIONS OF RHETORIC AND COMPOSITION,[None],[None],required
ENGL 5313,20TH CENTURY BRITISH LITERATURE,[None],[None],required
ENGL 5315,LITERATURE AND RELIGION,[None],[None],required
ENGL 5320,EARLY AMERICAN LITERATURE,[None],[None],required
ENGL 5322,19TH CENTURY AMERICAN LITERATURE,[None],[None],required
ENGL 5323,20TH CENTURY AMERICAN LITERATURE,[None],[None],required
ENGL 5324,TOPICS IN AMERICAN LITERARY GENRES,[None],[None],required
ENGL 5326,TOPICS IN AMERICAN LITERATURE BEFORE 1900,[None],[None],required
ENGL 5327,TOPICS IN AMERICAN LITERATURE AFTER 1900,[None],[None],required
ENGL 5328,TOPICS IN LATINO/A LITERATURE,[None],[None],required
ENGL 5330,TOPICS IN CRITICISM,[None],[None],required
ENGL 5331,TOPICS IN LANGUAGE OR DISCOURSE STUDIES,[None],[None],required
ENGL 5333,TOPICS IN TECHNICAL AND PROFESSIONAL COMMUNICATION,[None],[None],required
ENGL 5337,SEMINAR IN TEACHING LITERATURE,[None],[None],required
ENGL 5340,CRITICAL THEORY: THE MAJOR TRADITIONAL TEXTS,[None],[None],required
ENGL 5350,HISTORY OF RHETORIC I: CLASSICAL RHETORIC,[None],[None],required
ENGL 5351,HISTORY OF RHETORIC II: MEDIEVAL AND RENAISSANCE RHETORIC,[None],[None],required
ENGL 5352,HISTORY OF RHETORIC III: MODERN AND CONTEMPORARY RHETORIC,[None],[None],required
ENGL 5353,RHETORIC AND SOUND,[None],[None],required
ENGL 5355,STUDIES IN ENGLISH DISCOURSE,[None],[None],required
ENGL 5356,COMPOSING PROCESSES,[None],[None],required
ENGL 5357,READING PROCESSES,[None],[None],required
ENGL 5358,"WRITING ASSESSMENT, EVALUATION, AND RESPONSE",[None],[None],required
ENGL 5359,ARGUMENTATION THEORY,[None],[None],required
ENGL 5360,CONTEMPORARY CRITICAL THEORY,[None],[None],required
ENGL 5361,TOPICS IN MEDIA STUDIES,[None],[None],required
ENGL 5365,JUVENILE LITERATURE,[None],[None],required
ENGL 5370,WRITING FOR PUBLICATION IN THE HUMANITIES,[None],[None],required
ENGL 5380,TEXTUAL THEORIES OF CULTURE,[None],[None],required
ENGL 5388,GTA PREPARATION,[None],[None],required
ENGL 5389,TOPICS IN TEACHING COMPOSITION,[None],[None],required
ENGL 5390,INTERNSHIP IN ENGLISH STUDIES,[None],[None],required
ENGL 5391,INDEPENDENT STUDY,[None],[None],required
ENGL 5398,THESIS,[None],[None],required
ENGL 5698,THESIS,[None],[None],required
ENGL 5998,THESIS,[None],[None],required
ENGL 6191,INDEPENDENT STUDY,[None],[None],required
ENGL 6329,TOPICS AND THEMES IN COMPARATIVE LITERATURE,[None],[None],required
ENGL 6330,GENRE STUDIES IN BRITISH LITERATURE,[None],[None],required
ENGL 6333,GENRES IN COMPARATIVE LITERATURE,[None],[None],required
ENGL 6335,TOPICS IN ENGLISH LITERATURE,[None],[None],required
ENGL 6339,TOPICS IN AMERICAN LITERATURE,[None],[None],required
ENGL 6340,METACRITICAL THEORY,[None],[None],required
